School,OPEID,AdmissionRate,SAT,Cost,Longitude,Latitude,WikidataID,Score
Ross Medical Education Center-Taylor,2180105.0,,,,-83.250307,42.194933,,
National Tractor Trailer School Inc-Liverpool,2287800.0,,,,-76.193341,43.140652,,
Butler Beauty Academy-New Castle Beauty Academy,2544303.0,,,,-80.341891,40.999207,,
Brewster Technical College,2601600.0,,,,-82.461722,27.96373,,
University of St. Augustine for Health Sciences,3171300.0,,,,-117.165964,33.151849,,
Capital Area School of Practical Nursing,1071000.0,,,,-89.626262,39.718311,,
Hair Professionals Career College,2587700.0,,,,-87.816614,41.702881,,
Alexandria School of Scientific Therapeutics,3538300.0,,,,-85.674016,40.255608,,
Empire Beauty School-Bloomfield,945917.0,,,,-74.199706,40.79497,,
Southwest Technology Center,3008700.0,,,,-99.341161,34.668194,,
Western Area Career & Technology Center,2350100.0,1.0,,,-80.246117,40.254722,,
Hussian College-Daymar College Clarksville,746904.0,0.9168,,29884.0,-87.312856,36.582865,,
Nossi College of Art,2578200.0,0.488,,26226.0,-86.738561,36.24323,,
Seguin Beauty School-New Braunfels,2521801.0,,,,-98.125943,29.70187,,
Pima Medical Institute-Seattle,2217105.0,,,,-122.326844,47.699144,,
Mineral County Vocational Technical Center,1014000.0,,,,-78.987462,39.427976,,
Hypnosis Motivation Institute,2545900.0,,,,-118.538719,34.170219,,
Thanh Le College School of Cosmetology,2236400.0,,,,-117.908306,33.789713,,
Alliance Career Center,3015100.0,,,,-81.111225,40.911271,,
Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,2100502.0,,,,-81.409713,28.424285,,
Erwin Technical College,559400.0,,,,-82.435933,27.997242,,
Rosel School of Cosmetology,3082900.0,,,,-87.838131,42.050202,,
Worsham College of Mortuary Science,178300.0,0.72,1046.0,26600.0,-87.927374,42.147858,,
Bryan University,3066300.0,,,25119.0,-93.248107,37.135397,,
Central Pennsylvania Institute of Science and Technology,533500.0,0.8593,,,-77.740923,40.882168,,
Northwest Educational Center,3303300.0,,,,-95.473149,29.813796,,
Sebring Career Schools-Houston,2530700.0,,,,-95.644945,29.706713,,
PCI Health Training Center,3019800.0,,,,-96.876316,32.82007,,
Hamrick School,2529500.0,,,,-81.728742,41.135812,,
Alabama State College of Barber Styling,3032500.0,,,,-86.810488,33.643546,,
Downey Adult School,563800.0,,,,-118.115727,33.91965,,
CRU Institute of Cosmetology and Barbering,2494800.0,,,,-118.030758,33.790145,,
Modern Technology School,3063400.0,,,,-117.918837,33.723142,,
National Career Education,2128301.0,,,,-121.273917,38.679835,,
North-West College-Glendale,1170702.0,,,,-118.255462,34.148981,,
Pomona Unified School District Adult and Career Education,3029600.0,,,,-117.772606,34.054864,,
Universal College of Beauty Inc-Los Angeles 2,1244600.0,,,,-118.332236,34.004498,,
IBMC College,3006300.0,,,25256.0,-105.078989,40.534067,,
Avalon Institute-Aurora,3027400.0,,,,-104.848602,39.676308,,
Sunstate Academy,2524003.0,,,,-82.732693,27.967041,,
Fortis College-Smyrna,1031903.0,,,26025.0,-84.543009,33.900255,,
Ross College-Davenport,2339708.0,,,,-90.550669,41.555054,,
Pivot Point Academy,1083600.0,,,,-88.076665,41.955935,,
Blalock's Professional Beauty College,3027300.0,,,,-93.78425,32.426006,,
Diesel Driving Academy-Baton Rouge,3030900.0,,,,-91.103287,30.465289,,
New England Hair Academy,2122000.0,,,,-71.067282,42.427969,,
Rob Roy Academy-Worcester,2181600.0,,,,-71.807728,42.263673,,
Upper Cape Cod Regional Technical School,466900.0,0.875,,,-70.578837,41.745328,,
All-State Career-Baltimore,3493300.0,,,,-76.544942,39.264664,,
Adler Graduate School,3051900.0,,,,-93.410236,44.893479,,
Academy of Hair Design-Jackson,2244300.0,,,,-90.147044,32.376376,,
KC's School of Hair Design,3032400.0,,,,-89.015947,34.256411,,
Lincoln Technical Institute-Moorestown,1246102.0,,,,-74.955631,39.94847,,
MCVSD,539900.0,,,,-74.249254,40.265559,,
National Tractor Trailer School Inc-Buffalo,2287801.0,,,,-78.856393,42.864978,,
Yeshiva Gedolah Imrei Yosef D'spinka,3000100.0,,,14564.0,-73.992328,40.628468,,
Knox County Career Center,2336300.0,,,,-82.475117,40.375889,,
Madison Adult Career Center,3023700.0,,,,-82.460912,40.774328,,
Remington College-Cleveland Campus,3026511.0,,,26050.0,-81.579347,41.422951,,
Toledo Academy of Beauty Culture-East,2315500.0,,,,-83.469064,41.638647,,
Brown & Clermont Adult Career Campuses,3051500.0,,,,-84.094071,38.969393,,
Chisholm Trail Technology Center,3051100.0,,,,-98.20184,35.84221,,
Gordon Cooper Technology Center,996800.0,,,,-96.908013,35.380321,,
Kiamichi Technology Center-McAlester,920400.0,,,,-95.745999,34.924173,,
YTI Career Institute-Altoona,3081900.0,,,,-78.401194,40.485879,,
Eastern Center for Arts and Technology,2492600.0,1.0,,,-75.108649,40.158437,,
Empire Beauty School-Center City Philadelphia,817809.0,,,,-75.166566,39.950921,,
CEM College-Humacao,2189101.0,,,13965.0,-65.821107,18.148771,,
Colegio Mayor de Tecnologia Inc,2552300.0,,,,-66.060473,17.970907,,
Institucion Chaviano de Mayaguez,2504500.0,,,,-67.137002,18.200763,,
EDIC College,890207.0,0.9383,,10984.0,-66.025311,18.242588,,
Liceo de Arte-Dise-O y Comercio,3025900.0,,,,-66.034057,18.233122,,
Universal Technology College of Puerto Rico,3029700.0,,,,-67.155628,18.42812,,
Academy of Hair Technology,2552400.0,,,,-82.327426,34.874681,,
Mr Wayne's School of Unisex Hair Design,2278700.0,,,,-85.512381,36.158772,,
Remington College-Fort Worth Campus,3026506.0,,,25295.0,-97.213702,32.776152,,
UCAS University of Cosmetology Arts & Sciences,3011800.0,,,,-98.484836,29.354354,,
School of Automotive Machinists & Technology,3032300.0,0.7333,,,-95.476017,29.805166,,
Nuvani Institute,3009400.0,,,,-98.498977,29.457062,,
Nuvani Institute,3021500.0,,,,-100.506009,28.707864,,
Texas College of Cosmetology-Abilene,3025000.0,,,,-99.747159,32.448891,,
Vista College-Online,2572800.0,,,29426.0,-96.768201,32.95518,,
Centura College-Newport News,2334402.0,,,32283.0,-76.517328,37.140484,,
Centura College-Norfolk,2334401.0,,,31228.0,-76.232569,36.908434,,
Virginia Beach City Public Schools School of Practical Nursing,3042800.0,,,,-76.074108,36.743065,,
Northwest College of Art & Design,2602100.0,0.8427,,26056.0,-122.43885,47.25249,,
Huntington School of Beauty Culture,757800.0,,,,-82.325688,38.410212,,
Valley College-Beckley,3084400.0,,,,-81.187539,37.789287,,
Valley College-Martinsburg,2609400.0,,,,-77.959272,39.486897,,
Bellus Academy-Poway,2343400.0,,,,-117.042531,32.957184,,
Capstone College,3019900.0,,,,-118.149478,34.165741,,
Central Coast College,2602300.0,,,,-121.655643,36.669595,,
Artistic Nails and Beauty Academy-Tampa,3816300.0,,,,-82.403486,27.951358,,
National Aviation Academy of Tampa Bay,3035900.0,,,,-82.721372,27.89484,,
Madison Oneida BOCES-Practical Nursing Program,2126300.0,0.875,,,-75.560043,43.141074,,
Center for Advanced Legal Studies,2604700.0,,,,-95.558831,29.75302,,
Houston Training School-Main Campus,2527500.0,,,,-95.24417,29.77291,,
University of Phoenix-Utah,42098884.0,,,,-111.904474,40.653835,,
CET-Coachella,2332806.0,,,,-116.185875,33.692248,,
CET-Oxnard,2332807.0,,,,-119.18145,34.194208,,
CET-Santa Maria,2332803.0,,,,-120.441978,34.943576,,
Colorado School of Traditional Chinese Medicine,3686300.0,,,,-104.960118,39.739437,,
Michigan College of Beauty-Troy,2125600.0,,,,-83.12734,42.570337,,
Ogle School Hair Skin Nails-Dallas,2230501.0,,,,-96.754693,32.836833,,
Faust Institute of Cosmetology-Spirit Lake,2262500.0,,,,-95.113596,43.42141,,
Cheeks Beauty Academy,2211901.0,,,,-105.078334,40.445169,,
Colorado School of Healing Arts,3584400.0,,,,-105.082406,39.697033,,
Mt. Diablo Adult Education-Mt. Diablo USD,3062400.0,,,,-122.026805,37.968852,,
Greater Lowell Technical School,527900.0,1.0,,,-71.38618,42.653908,,
Academy of Hair Design-Pearl,2235900.0,,,,-90.115129,32.281983,,
Genesis Career College-Lebanon,3061100.0,,,,-86.337952,36.21618,,
Southwest Collegiate Institute for the Deaf,357401.0,,,14796.0,-101.50294,32.226498,,
Fortis College-Richmond,3361403.0,,,26655.0,-77.488437,37.58153,,
Midwest College of Oriental Medicine-Racine,3061200.0,,,,-87.856679,42.678051,,
Hacienda La Puente Adult Education,565500.0,,,,-117.979559,34.044112,,
La Belle Beauty Academy,2573200.0,,,,-80.31582,25.769614,,
Robert Fiance Beauty Schools-North Plainfield,2528200.0,,,,-74.427019,40.622543,,
Long Island Beauty School-Hauppauge,738700.0,,,,-73.200285,40.828573,,
Buckeye Joint Vocational School,3065900.0,,,,-81.401957,40.470531,,
Sandusky Career Center,2620000.0,,,,-82.766473,41.440957,,
Greater Altoona Career & Technology Center,1086000.0,,,,-78.398094,40.508337,,
Central Texas Beauty College-Temple,2239101.0,,,,-97.379234,31.084871,,
Erie 2 Chautauqua Cattaraugus BOCES-Practical Nursing Program,2235600.0,0.5745,,,-79.387599,42.110198,,
Empire Beauty School-Brooklyn,2173211.0,,,,-73.989884,40.599279,,
Eastern New Mexico University Ruidoso Branch Community College,265102.0,0.506,1051.0,12372.0,-105.677273,33.346376,,
United Education Institute-Ontario,2559304.0,,,,-117.547733,34.0694,,
United Education Institute-Encino,2559305.0,,,,-118.50213,34.170205,,
Acupuncture and Integrative Medicine College-Berkeley,3327400.0,,,,-122.267636,37.862754,,
University of the Potomac-Washington DC Campus,3218300.0,,,24964.0,-77.032531,38.90054,,
Rabbi Jacob Joseph School,3077500.0,0.7692,,19250.0,-74.397954,40.501001,,
The Salon Professional Academy-Melbourne,2612700.0,,,,-80.651439,28.081445,,
Fortis Institute-Scranton,3011600.0,,,39734.0,-75.651683,41.417104,,
Seminar L'moros Bais Yaakov,2556700.0,0.8311,,20664.0,-73.985376,40.634863,,
Herzing University-Orlando,962111.0,0.9201,,30319.0,-81.312669,28.615784,,
Cortiva Institute,3008600.0,,,,-80.150541,26.275351,,
Inner State Beauty School,2545800.0,,,,-81.494178,41.519527,,
Mid-EastCTC-Adult Education,2189000.0,,,,-81.976056,39.937192,,
Polaris Career Center,2352800.0,,,,-81.832474,41.3644,,
P&A Scholars Beauty School,4014300.0,,,,-83.157878,42.376091,,
Sharp's Academy of Hairstyling,3090000.0,,,,-83.624526,42.912036,,
School of Professional Horticulture New York Botanical Garden,3983300.0,,,,-73.878164,40.866742,,
Alhambra Beauty College,2282300.0,,,,-118.129041,34.093916,,
UEI College-Gardena,3969600.0,,,,-118.287234,33.893016,,
Asian-American International Beauty College,2595600.0,,,,-117.991643,33.759524,,
Diversified Vocational College,2553600.0,,,,-118.272364,34.056102,,
UEI College-Fresno,3113300.0,,,,-119.789002,36.782858,,
Advance Beauty College,3736300.0,,,,-117.952637,33.759905,,
World Mission University,3868300.0,,,22025.0,-118.289484,34.064918,,
Yo San University of Traditional Chinese Medicine,3098200.0,,,,-118.442756,33.993287,,
Cannella School of Hair Design-Blue Island,893900.0,,,,-87.679865,41.657848,,
John Amico School of Hair Design,4187400.0,,,,-87.736464,41.613957,,
Delta College Inc,3332600.0,,,,-90.086695,30.467468,,
Tri-State Cosmetology Institute,2224600.0,,,,-106.3372,31.749969,,
American Institute of Interior Design,4148700.0,,,,-111.715081,33.60486,,
Brookline College-Tempe,2218804.0,,,,-111.961365,33.4163,,
Inter American University of Puerto Rico-School of Optometry,4251000.0,,,,-66.182473,18.351631,,
Emma's Beauty Academy-Juana Diaz,3075600.0,,,,-66.504191,18.041587,,
Brillare Beauty Institute,3008800.0,,,,-84.881446,35.191417,,
Columbia Central University-Yauco,890201.0,0.9383,,10836.0,-66.849127,18.037737,,
Pima Medical Institute-Denver,2217104.0,,,,-105.00252,39.831679,,
Ohio State School of Cosmetology-Heath,2588500.0,,,,-82.440975,40.03011,,
Yeshivas Novominsk,3127100.0,0.8667,,17881.0,-73.990095,40.623293,,
Southern Careers Institute-Corpus Christi,3035302.0,,,,-97.363145,27.68504,,
Rabbinical College of Ohr Shimon Yisroel,3129200.0,,,29881.0,-73.956772,40.704389,,
Galen College of Nursing-Tampa Bay,3083702.0,,,,-82.648151,27.865391,,
Galen College of Nursing-San Antonio,3083701.0,,,,-98.585653,29.507685,,
Sarasota School of Massage Therapy,2517100.0,,,,-82.485901,27.389606,,
Schuyler Steuben Chemung Tioga Allegany BOCES,1240700.0,,,,-76.839771,42.150743,,
Delaware Chenango Madison Otsego BOCES-Practical Nursing Program,3081600.0,,,,-75.520079,42.585293,,
DCI Career Institute,3072600.0,,,,-80.314664,40.675819,,
Central Susquehanna Intermediate Unit LPN Career,2151500.0,0.716,,,-76.898531,40.96285,,
Myotherapy College of Utah,3082100.0,,,,-111.871866,40.686411,,
City College-Gainesville,2515401.0,0.8889,,26395.0,-82.417302,29.654852,,
G Skin & Beauty Institute,2498200.0,,,,-87.949684,41.851403,,
Cosmetology Training Center,2548500.0,,,,-92.073116,30.180961,,
Stage One-The Hair School,2358600.0,,,,-93.221606,30.195982,,
Empire Beauty School-Malden,1054211.0,,,,-71.076619,42.427368,,
Xenon International Academy-Omaha,2610500.0,,,,-96.044713,41.201963,,
Capri Institute of Hair Design-Brick,2265500.0,,,,-74.143232,40.03772,,
Capri Institute of Hair Design-Kenilworth,2183600.0,,,,-74.29462,40.688912,,
Capri Institute of Hair Design-Paramus,2103700.0,,,,-74.071583,40.962698,,
Orlo School of Hair Design and Cosmetology,2587600.0,,,,-73.784587,42.674053,,
Eastland-Fairfield Career and Technical Schools,2522700.0,,,,-82.884305,39.88667,,
Empire Beauty School-Cincinnati,2334300.0,,,,-84.588841,39.22325,,
Mahoning County Career and Technical Center,2568600.0,,,,-80.787668,41.032696,,
Pickaway Ross Joint Vocational School District,2560700.0,,,,-83.0027,39.362601,,
Pioneer Career and Technology Center,2239800.0,,,,-82.670445,40.903305,,
Raphael's School of Beauty Culture Inc-Boardman,3067600.0,,,,-80.679801,41.02371,,
Scioto County Career Technical Center,2354200.0,,,,-82.979481,38.854707,,
Trumbull Career & Technical Center,2586400.0,,,,-80.824807,41.280649,,
UCAS University of Cosmetology Arts & Sciences-Harlingen,2285901.0,,,,-97.684044,26.20168,,
Highlights Beauty Schools,2203301.0,,,,-122.304472,47.320505,,
Empire Beauty School-Green Bay,1260611.0,,,,-88.076427,44.477375,,
Warren County Career Center,2245600.0,,,,-84.202969,39.488772,,
Paul Mitchell the School-Wichita,2606300.0,,,,-97.2432,37.741502,,
Pinnacle Institute of Cosmetology,2560600.0,,,,-80.816426,35.596894,,
Southern Careers Institute-Pharr,3035301.0,,,,-98.201038,26.211217,,
Laurel Technical Institute,2092502.0,0.9433,,13998.0,-80.222294,41.626047,,
Florida National University-Main Campus,2547600.0,,,28378.0,-80.321846,25.86178,,
Georgia Institute of Cosmetology,3089100.0,,,,-83.454584,33.936847,,
Franklin Technology Center Adult Education,2124500.0,,,,-94.516401,37.082409,,
Pike County Joint Vocational School District,4152600.0,,,,-83.007113,39.054045,,
Lorain County Joint Vocational School District,2603800.0,,,,-82.213852,41.262182,,
Ohio Media School-Valley View,3068200.0,,,,-81.615624,41.393531,,
Marian Health Careers Center-Los Angeles Campus,3440400.0,,,,-118.295073,34.062096,,
Cleveland Clinic Health System-School of Diagnostic Imaging,510200.0,,,,-81.548554,41.598918,,
Academy for Nursing and Health Occupations,3346300.0,,,,-80.121497,26.70653,,
Shawsheen Valley School of Practical Nursing,3104000.0,,,,-71.217926,42.546696,,
Shear Ego International School of Hair Design,2616600.0,,,,-77.602821,43.208124,,
Remington College-Memphis Campus,3026517.0,,,26125.0,-89.989881,35.071403,,
Fayette Institute of Technology,3076500.0,,,,-81.146785,37.988801,,
Stone Academy-Waterbury,1242503.0,,,,-72.98033,41.54509,,
Yukon Beauty College Inc,2556500.0,,,,-97.74668,35.508293,,
United Education Institute-Morrow,2559315.0,,,,-84.335896,33.574109,,
Toni & Guy Hairdressing Academy-Atlanta,2321400.0,,,,-84.51407,33.952158,,
Mitchells Academy,2056501.0,,,,-78.742438,35.764652,,
Artistic Academy of Hair Design,2525900.0,,,,-74.486405,40.855589,,
Motoring Technical Training Institute,3115200.0,0.8169,,,-71.324909,41.791885,,
Mech-Tech College,3025500.0,,,16104.0,-66.053276,18.237102,,
Baldwin Beauty School-North Austin,1226801.0,,,,-97.729371,30.365855,,
Jean Madeline Aveda Institute,2616100.0,,,,-75.148414,39.940744,,
Tricoci University of Beauty Culture-Indianapolis,4130900.0,,,,-86.03113,39.928723,,
Trine University-Regional/Non-Traditional Campuses,183901.0,0.7875,1130.0,,-85.106453,41.172352,,
Pennsylvania Highlands Community College,3180400.0,,,11967.0,-78.837175,40.26408,,
Nevada Career Institute,2338512.0,,,,-115.20842,36.217975,,
Empire Beauty School-Hanover,2079410.0,,,,-76.995146,39.818109,,
Industrial Management Training Institute,3094800.0,,,,-73.035893,41.549618,,
Allen School-Jamaica,3358300.0,,,,-73.796295,40.704694,,
Premiere Career College,3125800.0,,,,-117.990894,34.079755,,
Paul Mitchell the School-Huntsville,2285000.0,,,,-86.752565,34.681465,,
Estes Institute of Cosmetology Arts and Science,2167800.0,,,,-119.289234,36.330422,,
Baldwin Park Adult & Community Education,3067400.0,,,,-117.959486,34.09673,,
Ventura Adult and Continuing Education,3084700.0,,,,-119.219561,34.256061,,
CT Aero Tech School,2245300.0,,,,-72.652583,41.735051,,
Stratford School for Aviation Maintenance Technicians,2565000.0,,,,-73.130761,41.161259,,
City College-Altamonte Springs,3079900.0,0.9524,,24131.0,-81.402219,28.663604,,
Career Center of Southern Illinois,2117400.0,,,,-89.948787,38.289727,,
Crave Beauty Academy,2603100.0,,,,-97.387374,37.684374,,
Hastings Beauty School,2097300.0,,,,-92.85026,44.744595,,
Kirksville Area Technical Center,528800.0,0.75,,,-92.565103,40.18649,,
South Central Career Center,542400.0,,,,-91.856803,36.738067,,
Saline County Career Center,543800.0,0.5,,,-93.21108,39.115031,,
Warrensburg Area Career Center,1102600.0,0.8571,,,-93.70714,38.761649,,
Cass Career Center,2313000.0,1.0,,,-94.333774,38.660248,,
Central College of Cosmetology,3070200.0,,,,-92.142861,37.806945,,
Southeast Missouri Hospital College of Nursing and Health Sciences,3070900.0,0.9,1120.0,23818.0,-89.54587,37.302453,,
Messenger College,3092600.0,0.3333,,22425.0,-97.161015,32.85076,,
Prism Career Institute-Philadelphia,2558700.0,,,,-75.046375,40.057804,,
Clinton Essex Warren Washington BOCES,843700.0,0.2742,,,-73.517906,44.693228,,
Jefferson Lewis BOCES-Practical Nursing Program,1005200.0,,,27548.0,-75.97014,43.970515,,
Veeb Nassau County School of Practical Nursing,1229300.0,,,38480.0,-73.520569,40.766548,,
Cattaraugus Allegany BOCES-Practical Nursing Program,2110900.0,,,,-78.405395,42.093196,,
